0,0.0,0.0,-0.10818713450292397,-0.11695906432748537,-0.12280701754385964,-0.30116959064327486,0.011695906432748537,-0.391812865497076,0.13742690058479531,-0.391812865497076,-0.0935672514619883,-0.5058479532163743,-0.14035087719298245,-0.7105263157894737,-0.1695906432748538,-0.8391812865497076,-0.19883040935672514,-0.9415204678362573,0.029239766081871343,-0.49122807017543857,0.07602339181286549,-0.7309941520467836,0.10526315789473684,-0.8801169590643275,0.13450292397660818,-1.0,0.13157894736842105,-0.41228070175438597,0.15497076023391812,-0.49415204678362573,0.08187134502923976,-0.38011695906432746,0.04093567251461988,-0.30409356725146197,0.20175438596491227,-0.30701754385964913,0.18128654970760233,-0.3567251461988304,0.1023391812865497,-0.28654970760233917,0.05847953216374269,-0.23391812865497075
0,0.0,0.0,-0.12121212121212122,-0.10303030303030303,-0.1696969696969697,-0.29393939393939394,-0.05454545454545454,-0.403030303030303,0.06363636363636363,-0.42424242424242425,-0.1,-0.503030303030303,-0.15151515151515152,-0.706060606060606,-0.18181818181818182,-0.8303030303030303,-0.20303030303030303,-0.9333333333333333,0.024242424242424242,-0.49393939393939396,0.06060606060606061,-0.7393939393939394,0.07575757575757576,-0.8878787878787879,0.09393939393939393,-1.0,0.12727272727272726,-0.41818181818181815,0.11212121212121212,-0.5121212121212121,0.03636363636363636,-0.39090909090909093,0.0,-0.3,0.20303030303030303,-0.3151515151515151,0.15757575757575756,-0.38484848484848483,0.06666666666666667,-0.3090909090909091,0.00909090909090909,-0.24545454545454545
0,0.0,0.0,-0.11275964391691394,-0.09495548961424333,-0.14540059347181009,-0.258160237388724,-0.01483679525222552,-0.3590504451038576,0.11572700296735905,-0.4035608308605341,-0.16023738872403562,-0.49258160237388726,-0.22551928783382788,-0.6824925816023739,-0.27002967359050445,-0.8041543026706232,-0.3086053412462908,-0.9020771513353115,-0.03857566765578635,-0.49554896142433236,-0.01483679525222552,-0.7270029673590505,-0.002967359050445104,-0.8753709198813057,0.011869436201780416,-1.0,0.06231454005934718,-0.4332344213649852,0.10979228486646884,-0.49851632047477745,0.05637982195845697,-0.3857566765578635,0.020771513353115726,-0.3115727002967359,0.13649851632047477,-0.33827893175074186,0.1394658753709199,-0.36795252225519287,0.0771513353115727,-0.29376854599406527,0.032640949554896145,-0.2403560830860534
0,0.0,0.0,-0.15699658703071673,-0.05460750853242321,-0.24914675767918087,-0.22184300341296928,-0.17064846416382254,-0.3583617747440273,-0.06825938566552901,-0.44368600682593856,-0.2354948805460751,-0.4641638225255973,-0.310580204778157,-0.6450511945392492,-0.3583617747440273,-0.757679180887372,-0.3993174061433447,-0.8532423208191127,-0.10580204778156997,-0.48464163822525597,-0.12286689419795221,-0.7303754266211604,-0.14675767918088736,-0.8805460750853242,-0.16040955631399317,-1.0,0.020477815699658702,-0.44368600682593856,0.006825938566552901,-0.5597269624573379,-0.04778156996587031,-0.4197952218430034,-0.08191126279863481,-0.310580204778157,0.12627986348122866,-0.3651877133105802,0.07508532423208192,-0.41638225255972694,0.017064846416382253,-0.30716723549488056,-0.020477815699658702,-0.21843003412969283
0,0.0,0.0,-0.1856060606060606,-0.045454545454545456,-0.3181818181818182,-0.1893939393939394,-0.2916666666666667,-0.3333333333333333,-0.20075757575757575,-0.4166666666666667,-0.26136363636363635,-0.45075757575757575,-0.36363636363636365,-0.6060606060606061,-0.42424242424242425,-0.7083333333333334,-0.4621212121212121,-0.7954545454545454,-0.14393939393939395,-0.48863636363636365,-0.20833333333333334,-0.7272727272727273,-0.25757575757575757,-0.8787878787878788,-0.2803030303030303,-1.0,-0.026515151515151516,-0.4659090909090909,-0.10984848484848485,-0.5681818181818182,-0.1553030303030303,-0.42424242424242425,-0.16666666666666666,-0.30303030303030304,0.07575757575757576,-0.4053030303030303,-0.03409090909090909,-0.4356060606060606,-0.08333333333333333,-0.3068181818181818,-0.0946969696969697,-0.20075757575757575
0,0.0,0.0,-0.22857142857142856,0.0380952380952381,-0.44285714285714284,-0.09047619047619047,-0.45714285714285713,-0.2904761904761905,-0.3952380952380952,-0.4238095238095238,-0.5476190476190477,-0.30952380952380953,-0.7571428571428571,-0.38571428571428573,-0.8904761904761904,-0.42857142857142855,-1.0,-0.47619047619047616,-0.4380952380952381,-0.4142857142857143,-0.6238095238095238,-0.6190476190476191,-0.7571428571428571,-0.7380952380952381,-0.8523809523809524,-0.8428571428571429,-0.2904761904761905,-0.46190476190476193,-0.3904761904761905,-0.6,-0.36666666666666664,-0.42857142857142855,-0.3333333333333333,-0.3,-0.1380952380952381,-0.46190476190476193,-0.24285714285714285,-0.48095238095238096,-0.22857142857142856,-0.32857142857142857,-0.19523809523809524,-0.21428571428571427
0,0.0,0.0,-0.12258064516129032,-0.0935483870967742,-0.15483870967741936,-0.2709677419354839,-0.03225806451612903,-0.3774193548387097,0.08387096774193549,-0.42258064516129035,-0.16774193548387098,-0.49032258064516127,-0.24193548387096775,-0.6838709677419355,-0.29354838709677417,-0.8064516129032258,-0.3387096774193548,-0.9032258064516129,-0.03870967741935484,-0.4935483870967742,-0.012903225806451613,-0.7290322580645161,0.0,-0.8774193548387097,0.012903225806451613,-1.0,0.07419354838709677,-0.43870967741935485,0.1064516129032258,-0.5161290322580645,0.05161290322580645,-0.4064516129032258,0.016129032258064516,-0.33548387096774196,0.15806451612903225,-0.34838709677419355,0.14838709677419354,-0.3870967741935484,0.07741935483870968,-0.31290322580645163,0.02903225806451613,-0.26129032258064516
0,0.0,0.0,-0.15140845070422534,-0.056338028169014086,-0.25,-0.22535211267605634,-0.16901408450704225,-0.3732394366197183,-0.045774647887323945,-0.43309859154929575,-0.2323943661971831,-0.4647887323943662,-0.323943661971831,-0.647887323943662,-0.3873239436619718,-0.7640845070422535,-0.43661971830985913,-0.8556338028169014,-0.1056338028169014,-0.4859154929577465,-0.1267605633802817,-0.7323943661971831,-0.14788732394366197,-0.8838028169014085,-0.15845070422535212,-1.0,0.014084507042253521,-0.44366197183098594,0.0035211267605633804,-0.5598591549295775,-0.045774647887323945,-0.426056338028169,-0.07042253521126761,-0.3204225352112676,0.11619718309859155,-0.36619718309859156,0.06338028169014084,-0.40492957746478875,0.007042253521126761,-0.29225352112676056,-0.02112676056338028,-0.2007042253521127
0,0.0,0.0,-0.15357142857142858,-0.08214285714285714,-0.225,-0.2571428571428571,-0.13214285714285715,-0.40714285714285714,-0.025,-0.4857142857142857,-0.21785714285714286,-0.4607142857142857,-0.3142857142857143,-0.65,-0.375,-0.7607142857142857,-0.425,-0.8535714285714285,-0.08928571428571429,-0.4857142857142857,-0.09642857142857143,-0.7357142857142858,-0.10714285714285714,-0.8857142857142857,-0.10357142857142858,-1.0,0.02142857142857143,-0.45,0.03571428571428571,-0.5714285714285714,-0.007142857142857143,-0.45714285714285713,-0.02857142857142857,-0.3678571428571429,0.11785714285714285,-0.37857142857142856,0.08214285714285714,-0.44285714285714284,0.025,-0.35714285714285715,-0.0035714285714285713,-0.2857142857142857
0,0.0,0.0,0.1762295081967213,-0.06147540983606557,0.28688524590163933,-0.22540983606557377,0.1885245901639344,-0.3770491803278688,0.06967213114754098,-0.45901639344262296,0.3155737704918033,-0.4344262295081967,0.4385245901639344,-0.6229508196721312,0.5,-0.7418032786885246,0.5409836065573771,-0.8401639344262295,0.18442622950819673,-0.47540983606557374,0.25,-0.7213114754098361,0.29918032786885246,-0.8770491803278688,0.3237704918032787,-1.0,0.05737704918032787,-0.45491803278688525,0.10245901639344263,-0.5491803278688525,0.11475409836065574,-0.4180327868852459,0.10245901639344263,-0.3237704918032787,-0.05737704918032787,-0.3975409836065574,-0.004098360655737705,-0.42213114754098363,0.020491803278688523,-0.32786885245901637,0.012295081967213115,-0.26639344262295084
